"id_store","id_date","id_product","id_client","id_sale","quantity","discount_percent","name","age","gender","city.x","segment","product_name","category","unit_price","production_cost","margin","margin_rate","date","year","month","month_name","day","weekday","store_name","city.y","surface_m2","price_before_discount","discount_amount","total_amount","total_cost","net_profit","z_score"
3,687,18,244,642,1,10,"Client 0244",57,"F","Alger","Premium","Product 018","Food",3646.44,6024.62,-2378.18,-65.22,2024-11-17,2024,11,"novembre",17,"dimanche","Store South","Constantine",600,3646.44,364.644,3281.796,6024.62,-2742.824,-1.14275441553037
3,540,30,61,884,1,0,"Client 0061",64,"F","Annaba","Standard","Product 030","Clothing",2144.57,17875.92,-15731.35,-733.54,2024-06-23,2024,6,"juin",23,"dimanche","Store South","Constantine",600,2144.57,0,2144.57,17875.92,-15731.35,-1.18868474195059
3,145,19,248,1181,2,0,"Client 0248",44,"F","Constantine","Standard","Product 019","Clothing",15602.58,11886.55,3716.03,23.82,2023-05-25,2023,5,"mai",25,"jeudi","Store South","Constantine",600,31205.16,0,31205.16,23773.1,7432.06,-0.0149845410546092
3,687,6,6,274,2,0,"Client 0006",59,"F","Alger","Standard","Product 006","Food",15410.74,17923.88,-2513.14,-16.31,2024-11-17,2024,11,"novembre",17,"dimanche","Store South","Constantine",600,30821.48,0,30821.48,35847.76,-5026.28,-0.0304806233117062
3,273,22,45,617,3,5,"Client 0045",22,"F","Oran","Economy","Product 022","Electronics",16154.13,13103.16,3050.97,18.89,2023-09-30,2023,9,"septembre",30,"samedi","Store South","Constantine",600,48462.39,2423.1195,46039.2705,39309.48,6729.7905,0.584136071223504
3,193,39,172,945,3,10,"Client 0172",54,"F","Annaba","Standard","Product 039","Food",22452.53,14830.04,7622.49,33.95,2023-07-12,2023,7,"juillet",12,"mercredi","Store South","Constantine",600,67357.59,6735.759,60621.831,44490.12,16131.711,1.17309707264942
3,413,44,232,722,3,0,"Client 0232",50,"M","Oran","Economy","Product 044","Clothing",29953.88,9571.22,20382.66,68.05,2024-02-17,2024,2,"février",17,"samedi","Store South","Constantine",600,89861.64,0,89861.64,28713.66,61147.98,2.3540355772517
3,689,45,81,959,1,0,"Client 0081",21,"M","Alger","Standard","Product 045","Sports",27863.09,14779.69,13083.4,46.96,2024-11-19,2024,11,"novembre",19,"mardi","Store South","Constantine",600,27863.09,0,27863.09,14779.69,13083.4,-0.149964189795686
3,371,47,216,1229,1,0,"Client 0216",46,"M","Constantine","Standard","Product 047","Clothing",9563.42,11883.42,-2320,-24.26,2024-01-06,2024,1,"janvier",6,"samedi","Store South","Constantine",600,9563.42,0,9563.42,11883.42,-2320,-0.889051949381096
3,147,46,92,374,2,0,"Client 0092",32,"M","Blida","Standard","Product 046","Sports",23196.93,14461.92,8735.01,37.66,2023-05-27,2023,5,"mai",27,"samedi","Store South","Constantine",600,46393.86,0,46393.86,28923.84,17470.02,0.598457245273501
3,691,23,2,47,1,0,"Client 0002",47,"M","Blida","Economy","Product 023","Clothing",23975.69,10250.79,13724.9,57.25,2024-11-21,2024,11,"novembre",21,"jeudi","Store South","Constantine",600,23975.69,0,23975.69,10250.79,13724.9,-0.306968647067993
3,505,40,103,1480,3,0,"Client 0103",56,"F","Constantine","Standard","Product 040","Food",16673.35,5967.78,10705.57,64.21,2024-05-19,2024,5,"mai",19,"dimanche","Store South","Constantine",600,50020.05,0,50020.05,17903.34,32116.71,0.744911943250624
3,457,31,135,50,2,0,"Client 0135",65,"F","Blida","Standard","Product 031","Sports",22568.65,19455.89,3112.76,13.79,2024-04-01,2024,4,"avril",1,"lundi","Store South","Constantine",600,45137.3,0,45137.3,38911.78,6225.52,0.547707252777208
3,691,32,95,196,4,5,"Client 0095",48,"M","Alger","Economy","Product 032","Clothing",16240.74,5230.82,11009.92,67.79,2024-11-21,2024,11,"novembre",21,"jeudi","Store South","Constantine",600,64962.96,3248.148,61714.812,20923.28,40791.532,1.21724043034709
3,650,26,144,1834,1,0,"Client 0144",66,"F","Alger","Standard","Product 026","Food",19716.38,6908.93,12807.45,64.96,2024-10-11,2024,10,"octobre",11,"vendredi","Store South","Constantine",600,19716.38,0,19716.38,6908.93,12807.45,-0.47899381939513
3,599,2,104,738,3,0,"Client 0104",42,"M","Annaba","Standard","Product 002","Sports",9537.28,6046.58,3490.7,36.6,2024-08-21,2024,8,"août",21,"mercredi","Store South","Constantine",600,28611.84,0,28611.84,18139.74,10472.1,-0.119723646660778
3,417,38,122,402,5,5,"Client 0122",35,"F","Annaba","Premium","Product 038","Sports",10903.83,8936.47,1967.36,18.04,2024-02-21,2024,2,"février",21,"mercredi","Store South","Constantine",600,54519.15,2725.9575,51793.1925,44682.35,7110.84250000001,0.816525689167937
3,149,21,226,62,1,0,"Client 0226",44,"F","Alger","Economy","Product 021","Food",8744.66,16861.06,-8116.4,-92.82,2023-05-29,2023,5,"mai",29,"lundi","Store South","Constantine",600,8744.66,0,8744.66,16861.06,-8116.4,-0.922120059026688
3,548,49,99,448,1,5,"Client 0099",40,"F","Constantine","Standard","Product 049","Food",5361.36,10372.93,-5011.57,-93.48,2024-07-01,2024,7,"juillet",1,"lundi","Store South","Constantine",600,5361.36,268.068,5093.292,10372.93,-5279.638,-1.0695916470139
3,418,16,43,486,1,5,"Client 0043",47,"M","Blida","Standard","Product 016","Food",29430.2,7805.4,21624.8,73.48,2024-02-22,2024,2,"février",22,"jeudi","Store South","Constantine",600,29430.2,1471.51,27958.69,7805.4,20153.29,-0.146103093403435
3,549,31,281,94,2,5,"Client 0281",50,"F","Constantine","Economy","Product 031","Sports",22568.65,19455.89,3112.76,13.79,2024-07-02,2024,7,"juillet",2,"mardi","Store South","Constantine",600,45137.3,2256.865,42880.435,38911.78,3968.65500000001,0.456556904353617
3,151,24,266,550,3,20,"Client 0266",49,"F","Constantine","Standard","Product 024","Food",13053.63,12242.76,810.869999999999,6.21,2023-05-31,2023,5,"mai",31,"mercredi","Store South","Constantine",600,39160.89,7832.178,31328.712,36728.28,-5399.568,-0.0099945182360394
3,377,36,272,1740,1,0,"Client 0272",37,"M","Blida","Standard","Product 036","Electronics",7689.72,12203.3,-4513.58,-58.7,2024-01-12,2024,1,"janvier",12,"vendredi","Store South","Constantine",600,7689.72,0,7689.72,12203.3,-4513.58,-0.964727015386941
3,535,22,264,1721,5,0,"Client 0264",29,"M","Blida","Premium","Product 022","Electronics",16154.13,13103.16,3050.97,18.89,2024-06-18,2024,6,"juin",18,"mardi","Store South","Constantine",600,80770.65,0,80770.65,65515.8,15254.85,1.98686833153015
3,421,29,199,659,2,5,"Client 0199",74,"M","Blida","Economy","Product 029","Clothing",18101.51,10541.5,7560.01,41.76,2024-02-25,2024,2,"février",25,"dimanche","Store South","Constantine",600,36203.02,1810.151,34392.869,21083,13309.869,0.113760769818223
3,239,14,288,1804,1,5,"Client 0288",41,"F","Oran","Standard","Product 014","Home",28994.61,17625.51,11369.1,39.21,2023-08-27,2023,8,"août",27,"dimanche","Store South","Constantine",600,28994.61,1449.7305,27544.8795,17625.51,9919.3695,-0.162816087426711
3,283,44,101,1108,2,5,"Client 0101",73,"M","Blida","Premium","Product 044","Clothing",29953.88,9571.22,20382.66,68.05,2023-10-10,2023,10,"octobre",10,"mardi","Store South","Constantine",600,59907.76,2995.388,56912.372,19142.44,37769.932,1.02327930317139
3,552,27,124,783,3,0,"Client 0124",37,"M","Annaba","Standard","Product 027","Sports",11158.27,8427.43,2730.84,24.47,2024-07-05,2024,7,"juillet",5,"vendredi","Store South","Constantine",600,33474.81,0,33474.81,25282.29,8192.52,0.0766821684293884
3,109,1,31,1278,3,0,"Client 0031",18,"F","Oran","Standard","Product 001","Home",15928.59,16879.08,-950.490000000002,-5.97,2023-04-19,2023,4,"avril",19,"mercredi","Store South","Constantine",600,47785.77,0,47785.77,50637.24,-2851.47,0.654673758655684
3,241,38,43,652,1,5,"Client 0043",47,"M","Blida","Standard","Product 038","Sports",10903.83,8936.47,1967.36,18.04,2023-08-29,2023,8,"août",29,"mardi","Store South","Constantine",600,10903.83,545.1915,10358.6385,8936.47,1422.1685,-0.856934634722096
3,698,41,264,855,2,0,"Client 0264",29,"M","Blida","Premium","Product 041","Electronics",24895.41,9568.91,15326.5,61.56,2024-11-28,2024,11,"novembre",28,"jeudi","Store South","Constantine",600,49790.82,0,49790.82,19137.82,30653,0.735653793397115
3,381,25,58,681,1,5,"Client 0058",36,"M","Constantine","Standard","Product 025","Home",1773.5,5451.52,-3678.02,-207.39,2024-01-16,2024,1,"janvier",16,"mardi","Store South","Constantine",600,1773.5,88.675,1684.825,5451.52,-3766.695,-1.20725294028589
3,553,25,136,841,2,0,"Client 0136",27,"M","Alger","Standard","Product 025","Home",1773.5,5451.52,-3678.02,-207.39,2024-07-06,2024,7,"juillet",6,"samedi","Store South","Constantine",600,3547,0,3547,10903.04,-7356.04,-1.13204334641311
3,700,23,277,1897,5,5,"Client 0277",31,"M","Oran","Standard","Product 023","Clothing",23975.69,10250.79,13724.9,57.25,2024-11-30,2024,11,"novembre",30,"samedi","Store South","Constantine",600,119878.45,5993.9225,113884.5275,51253.95,62630.5775,3.3242728602818
3,35,10,174,1781,2,0,"Client 0174",43,"M","Annaba","Standard","Product 010","Clothing",20530.09,1418.32,19111.77,93.09,2023-02-04,2023,2,"février",4,"samedi","Store South","Constantine",600,41060.18,0,41060.18,2836.64,38223.54,0.383040377016013
3,424,41,2,1334,1,10,"Client 0002",47,"M","Blida","Economy","Product 041","Electronics",24895.41,9568.91,15326.5,61.56,2024-02-28,2024,2,"février",28,"mercredi","Store South","Constantine",600,24895.41,2489.541,22405.869,9568.91,12836.959,-0.37037063660333
3,157,19,158,478,1,0,"Client 0158",35,"M","Annaba","Standard","Product 019","Clothing",15602.58,11886.55,3716.03,23.82,2023-06-06,2023,6,"juin",6,"mardi","Store South","Constantine",600,15602.58,0,15602.58,11886.55,3716.03,-0.645142128374607
3,701,6,114,1547,1,5,"Client 0114",40,"F","Blida","Standard","Product 006","Food",15410.74,17923.88,-2513.14,-16.31,2024-12-01,2024,12,"décembre",1,"dimanche","Store South","Constantine",600,15410.74,770.537,14640.203,17923.88,-3283.677,-0.684010646812728
3,555,23,263,1418,1,5,"Client 0263",48,"M","Blida","Standard","Product 023","Clothing",23975.69,10250.79,13724.9,57.25,2024-07-08,2024,7,"juillet",8,"lundi","Store South","Constantine",600,23975.69,1198.7845,22776.9055,10250.79,12526.1155,-0.355385200499324
3,659,42,166,1360,1,0,"Client 0166",31,"F","Alger","Standard","Product 042","Sports",28621.68,13115.71,15505.97,54.18,2024-10-20,2024,10,"octobre",20,"dimanche","Store South","Constantine",600,28621.68,0,28621.68,13115.71,15505.97,-0.119326228371032
3,471,40,71,147,2,5,"Client 0071",57,"M","Oran","Standard","Product 040","Food",16673.35,5967.78,10705.57,64.21,2024-04-15,2024,4,"avril",15,"lundi","Store South","Constantine",600,33346.7,1667.335,31679.365,11935.56,19743.805,0.00416766830404038
3,516,44,60,1614,1,15,"Client 0060",40,"F","Oran","Standard","Product 044","Clothing",29953.88,9571.22,20382.66,68.05,2024-05-30,2024,5,"mai",30,"jeudi","Store South","Constantine",600,29953.88,4493.082,25460.798,9571.22,15889.578,-0.246988049359817
3,702,43,94,1219,2,0,"Client 0094",50,"F","Oran","Standard","Product 043","Food",10967.98,5084.44,5883.54,53.64,2024-12-02,2024,12,"décembre",2,"lundi","Store South","Constantine",600,21935.96,0,21935.96,10168.88,11767.08,-0.389349338952554
3,246,1,185,985,1,0,"Client 0185",34,"F","Constantine","Standard","Product 001","Home",15928.59,16879.08,-950.490000000002,-5.97,2023-09-03,2023,9,"septembre",3,"dimanche","Store South","Constantine",600,15928.59,0,15928.59,16879.08,-950.490000000002,-0.631975224244508
3,38,17,38,179,5,5,"Client 0038",33,"F","Blida","Standard","Product 017","Food",18301.26,1606.83,16694.43,91.22,2023-02-07,2023,2,"février",7,"mardi","Store South","Constantine",600,91506.3,4575.315,86930.985,8034.15,78896.835,2.23567217298989
3,428,43,185,634,1,10,"Client 0185",34,"F","Constantine","Standard","Product 043","Food",10967.98,5084.44,5883.54,53.64,2024-03-03,2024,3,"mars",3,"dimanche","Store South","Constantine",600,10967.98,1096.798,9871.182,5084.44,4786.742,-0.876622046160682
3,705,46,216,302,1,0,"Client 0216",46,"M","Constantine","Standard","Product 046","Sports",23196.93,14461.92,8735.01,37.66,2024-12-05,2024,12,"décembre",5,"jeudi","Store South","Constantine",600,23196.93,0,23196.93,14461.92,8735.01,-0.338421235210552
3,473,12,103,785,1,20,"Client 0103",56,"F","Constantine","Standard","Product 012","Sports",4326.53,9151.69,-4825.16,-111.52,2024-04-17,2024,4,"avril",17,"mercredi","Store South","Constantine",600,4326.53,865.306,3461.224,9151.69,-5690.466,-1.13550767072422
3,431,33,129,756,1,15,"Client 0129",31,"M","Blida","Standard","Product 033","Clothing",21835.99,9599.78,12236.21,56.04,2024-03-06,2024,3,"mars",6,"mercredi","Store South","Constantine",600,21835.99,3275.3985,18560.5915,9599.78,8960.8115,-0.52567384876285
3,290,1,96,1691,1,10,"Client 0096",18,"M","Annaba","Economy","Product 001","Home",15928.59,16879.08,-950.490000000002,-5.97,2023-10-17,2023,10,"octobre",17,"mardi","Store South","Constantine",600,15928.59,1592.859,14335.731,16879.08,-2543.349,-0.696307673389518
3,562,25,279,396,3,0,"Client 0279",26,"M","Blida","Standard","Product 025","Home",1773.5,5451.52,-3678.02,-207.39,2024-07-15,2024,7,"juillet",15,"lundi","Store South","Constantine",600,5320.5,0,5320.5,16354.56,-11034.06,-1.06041516177237
3,707,44,194,1561,1,10,"Client 0194",56,"F","Constantine","Standard","Product 044","Clothing",29953.88,9571.22,20382.66,68.05,2024-12-07,2024,12,"décembre",7,"samedi","Store South","Constantine",600,29953.88,2995.388,26958.492,9571.22,17387.272,-0.186499127810712
3,519,40,245,238,1,0,"Client 0245",26,"M","Oran","Standard","Product 040","Food",16673.35,5967.78,10705.57,64.21,2024-06-02,2024,6,"juin",2,"dimanche","Store South","Constantine",600,16673.35,0,16673.35,5967.78,10705.57,-0.601895829379528
3,708,43,156,1484,1,10,"Client 0156",18,"F","Alger","Standard","Product 043","Food",10967.98,5084.44,5883.54,53.64,2024-12-08,2024,12,"décembre",8,"dimanche","Store South","Constantine",600,10967.98,1096.798,9871.182,5084.44,4786.742,-0.876622046160682
3,433,10,23,1616,1,5,"Client 0023",56,"F","Alger","Standard","Product 010","Clothing",20530.09,1418.32,19111.77,93.09,2024-03-08,2024,3,"mars",8,"vendredi","Store South","Constantine",600,20530.09,1026.5045,19503.5855,1418.32,18085.2655,-0.487588171657061
3,709,34,231,1428,2,0,"Client 0231",60,"F","Constantine","Economy","Product 034","Clothing",19356.27,13165.48,6190.79,31.98,2024-12-09,2024,12,"décembre",9,"lundi","Store South","Constantine",600,38712.54,0,38712.54,26330.96,12381.58,0.288223804481475
3,390,33,95,747,2,5,"Client 0095",48,"M","Alger","Economy","Product 033","Clothing",21835.99,9599.78,12236.21,56.04,2024-01-25,2024,1,"janvier",25,"jeudi","Store South","Constantine",600,43671.98,2183.599,41488.381,19199.56,22288.821,0.400334575094023
3,710,35,269,1275,1,0,"Client 0269",48,"F","Oran","Premium","Product 035","Electronics",20661.74,8398.98,12262.76,59.35,2024-12-10,2024,12,"décembre",10,"mardi","Store South","Constantine",600,20661.74,0,20661.74,8398.98,12262.76,-0.440812584192437
3,710,30,144,612,3,0,"Client 0144",66,"F","Alger","Standard","Product 030","Clothing",2144.57,17875.92,-15731.35,-733.54,2024-12-10,2024,12,"décembre",10,"mardi","Store South","Constantine",600,6433.71,0,6433.71,53627.76,-47194.05,-1.01545479446257
3,165,26,145,1367,1,0,"Client 0145",53,"F","Annaba","Standard","Product 026","Food",19716.38,6908.93,12807.45,64.96,2023-06-14,2023,6,"juin",14,"mercredi","Store South","Constantine",600,19716.38,0,19716.38,6908.93,12807.45,-0.47899381939513
3,392,21,80,491,4,5,"Client 0080",40,"M","Annaba","Premium","Product 021","Food",8744.66,16861.06,-8116.4,-92.82,2024-01-27,2024,1,"janvier",27,"samedi","Store South","Constantine",600,34978.64,1748.932,33229.708,67444.24,-34214.532,0.0667829796434757
3,568,39,74,1432,2,10,"Client 0074",41,"F","Alger","Premium","Product 039","Food",22452.53,14830.04,7622.49,33.95,2024-07-21,2024,7,"juillet",21,"dimanche","Store South","Constantine",600,44905.06,4490.506,40414.554,29660.08,10754.474,0.356964809868075
3,568,25,217,688,2,5,"Client 0217",50,"F","Alger","Economy","Product 025","Home",1773.5,5451.52,-3678.02,-207.39,2024-07-21,2024,7,"juillet",21,"dimanche","Store South","Constantine",600,3547,177.35,3369.65,10903.04,-7533.39,-1.13920616487719
3,712,24,89,1152,1,0,"Client 0089",36,"M","Alger","Standard","Product 024","Food",13053.63,12242.76,810.869999999999,6.21,2024-12-12,2024,12,"décembre",12,"jeudi","Store South","Constantine",600,13053.63,0,13053.63,12242.76,810.869999999999,-0.748089216753535
3,436,15,143,682,1,0,"Client 0143",28,"M","Oran","Premium","Product 015","Food",8812.57,5897.24,2915.33,33.08,2024-03-11,2024,3,"mars",11,"lundi","Store South","Constantine",600,8812.57,0,8812.57,5897.24,2915.33,-0.919377307394913
3,570,32,283,7,1,0,"Client 0283",60,"M","Annaba","Standard","Product 032","Clothing",16240.74,5230.82,11009.92,67.79,2024-07-23,2024,7,"juillet",23,"mardi","Store South","Constantine",600,16240.74,0,16240.74,5230.82,11009.92,-0.619368098315211
3,436,42,79,1174,4,10,"Client 0079",24,"F","Annaba","Standard","Product 042","Sports",28621.68,13115.71,15505.97,54.18,2024-03-11,2024,3,"mars",11,"lundi","Store South","Constantine",600,114486.72,11448.672,103038.048,52462.84,50575.208,2.88620483867026
3,167,44,146,141,1,0,"Client 0146",51,"F","Blida","Standard","Product 044","Clothing",29953.88,9571.22,20382.66,68.05,2023-06-16,2023,6,"juin",16,"vendredi","Store South","Constantine",600,29953.88,0,29953.88,9571.22,20382.66,-0.065521284712502
3,715,36,259,1231,2,15,"Client 0259",48,"F","Alger","Economy","Product 036","Electronics",7689.72,12203.3,-4513.58,-58.7,2024-12-15,2024,12,"décembre",15,"dimanche","Store South","Constantine",600,15379.44,2306.916,13072.524,24406.6,-11334.076,-0.747326125171577
3,571,35,173,1209,3,15,"Client 0173",33,"F","Constantine","Premium","Product 035","Electronics",20661.74,8398.98,12262.76,59.35,2024-07-24,2024,7,"juillet",24,"mercredi","Store South","Constantine",600,61985.22,9297.783,52687.437,25196.94,27490.497,0.852642469635922
3,395,37,81,1350,2,0,"Client 0081",21,"M","Alger","Standard","Product 037","Sports",27782.6,2754.9,25027.7,90.08,2024-01-30,2024,1,"janvier",30,"mardi","Store South","Constantine",600,55565.2,0,55565.2,5509.8,50055.4,0.968869669814275
3,168,24,86,859,1,5,"Client 0086",57,"M","Alger","Economy","Product 024","Food",13053.63,12242.76,810.869999999999,6.21,2023-06-17,2023,6,"juin",17,"samedi","Store South","Constantine",600,13053.63,652.6815,12400.9485,12242.76,158.188499999998,-0.774449741700589
3,438,6,102,829,1,0,"Client 0102",47,"M","Annaba","Economy","Product 006","Food",15410.74,17923.88,-2513.14,-16.31,2024-03-13,2024,3,"mars",13,"mercredi","Store South","Constantine",600,15410.74,0,15410.74,17923.88,-2513.14,-0.652890169503155
3,718,43,258,1400,2,10,"Client 0258",38,"F","Annaba","Standard","Product 043","Food",10967.98,5084.44,5883.54,53.64,2024-12-18,2024,12,"décembre",18,"mercredi","Store South","Constantine",600,21935.96,2193.596,19742.364,10168.88,9573.484,-0.477944376626759
3,46,28,164,1044,1,5,"Client 0164",63,"M","Oran","Premium","Product 028","Home",5460,7330.41,-1870.41,-34.26,2023-02-15,2023,2,"février",15,"mercredi","Store South","Constantine",600,5460,273,5187,7330.41,-2143.41,-1.06580696478874
3,300,1,53,1090,3,10,"Client 0053",30,"F","Constantine","Standard","Product 001","Home",15928.59,16879.08,-950.490000000002,-5.97,2023-10-27,2023,10,"octobre",27,"vendredi","Store South","Constantine",600,47785.77,4778.577,43007.193,50637.24,-7630.047,0.461676411220655
3,719,19,11,1148,1,5,"Client 0011",18,"M","Blida","Premium","Product 019","Clothing",15602.58,11886.55,3716.03,23.82,2024-12-19,2024,12,"décembre",19,"jeudi","Store South","Constantine",600,15602.58,780.129,14822.451,11886.55,2935.901,-0.676650007740607
3,172,47,99,482,1,0,"Client 0099",40,"F","Constantine","Standard","Product 047","Clothing",9563.42,11883.42,-2320,-24.26,2023-06-21,2023,6,"juin",21,"mercredi","Store South","Constantine",600,9563.42,0,9563.42,11883.42,-2320,-0.889051949381096
3,301,24,125,231,1,5,"Client 0125",29,"F","Alger","Standard","Product 024","Food",13053.63,12242.76,810.869999999999,6.21,2023-10-28,2023,10,"octobre",28,"samedi","Store South","Constantine",600,13053.63,652.6815,12400.9485,12242.76,158.188499999998,-0.774449741700589
3,576,38,208,1410,1,0,"Client 0208",42,"F","Alger","Premium","Product 038","Sports",10903.83,8936.47,1967.36,18.04,2024-07-29,2024,7,"juillet",29,"lundi","Store South","Constantine",600,10903.83,0,10903.83,8936.47,1967.36,-0.834915419934069
3,47,15,260,1385,1,0,"Client 0260",23,"F","Constantine","Standard","Product 015","Food",8812.57,5897.24,2915.33,33.08,2023-02-16,2023,2,"février",16,"jeudi","Store South","Constantine",600,8812.57,0,8812.57,5897.24,2915.33,-0.919377307394913
3,528,3,126,164,1,5,"Client 0126",40,"M","Constantine","Standard","Product 003","Home",26041.1,1069.1,24972,95.89,2024-06-11,2024,6,"juin",11,"mardi","Store South","Constantine",600,26041.1,1302.055,24739.045,1069.1,23669.945,-0.27613823664429
3,303,12,244,1252,2,5,"Client 0244",57,"F","Alger","Premium","Product 012","Sports",4326.53,9151.69,-4825.16,-111.52,2023-10-30,2023,10,"octobre",30,"lundi","Store South","Constantine",600,8653.06,432.653,8220.407,18303.38,-10082.973,-0.943293608889933
3,174,35,222,1089,3,10,"Client 0222",62,"M","Annaba","Economy","Product 035","Electronics",20661.74,8398.98,12262.76,59.35,2023-06-23,2023,6,"juin",23,"vendredi","Store South","Constantine",600,61985.22,6198.522,55786.698,25196.94,30589.758,0.977815539361248
3,529,45,91,257,3,0,"Client 0091",22,"F","Constantine","Standard","Product 045","Sports",27863.09,14779.69,13083.4,46.96,2024-06-12,2024,6,"juin",12,"mercredi","Store South","Constantine",600,83589.27,0,83589.27,44339.07,39250.2,2.10070686200215
3,578,26,105,1600,3,5,"Client 0105",21,"F","Constantine","Standard","Product 026","Food",19716.38,6908.93,12807.45,64.96,2024-07-31,2024,7,"juillet",31,"mercredi","Store South","Constantine",600,59149.14,2957.457,56191.683,20726.79,35464.893,0.994172088758898
3,52,29,142,1199,1,0,"Client 0142",21,"M","Alger","Premium","Product 029","Clothing",18101.51,10541.5,7560.01,41.76,2023-02-21,2023,2,"février",21,"mardi","Store South","Constantine",600,18101.51,0,18101.51,10541.5,7560.01,-0.544215249635221
3,487,2,190,1061,1,0,"Client 0190",47,"F","Oran","Standard","Product 002","Sports",9537.28,6046.58,3490.7,36.6,2024-05-01,2024,5,"mai",1,"mercredi","Store South","Constantine",600,9537.28,0,9537.28,6046.58,3490.7,-0.890107692683329
3,578,49,230,996,1,5,"Client 0230",49,"F","Constantine","Premium","Product 049","Food",5361.36,10372.93,-5011.57,-93.48,2024-07-31,2024,7,"juillet",31,"mercredi","Store South","Constantine",600,5361.36,268.068,5093.292,10372.93,-5279.638,-1.0695916470139
3,530,4,108,380,3,10,"Client 0108",57,"M","Blida","Premium","Product 004","Electronics",10834.96,7384.63,3450.33,31.84,2024-06-13,2024,6,"juin",13,"jeudi","Store South","Constantine",600,32504.88,3250.488,29254.392,22153.89,7100.502,-0.093772232340349
3,579,40,206,1253,3,10,"Client 0206",25,"F","Alger","Economy","Product 040","Food",16673.35,5967.78,10705.57,64.21,2024-08-01,2024,8,"août",1,"jeudi","Store South","Constantine",600,50020.05,5002.005,45018.045,17903.34,27114.705,0.542890777356101
3,444,28,48,1064,1,5,"Client 0048",50,"M","Constantine","Premium","Product 028","Home",5460,7330.41,-1870.41,-34.26,2024-03-19,2024,3,"mars",19,"mardi","Store South","Constantine",600,5460,273,5187,7330.41,-2143.41,-1.06580696478874
3,677,2,130,1217,3,10,"Client 0130",48,"M","Annaba","Economy","Product 002","Sports",9537.28,6046.58,3490.7,36.6,2024-11-07,2024,11,"novembre",7,"jeudi","Store South","Constantine",600,28611.84,2861.184,25750.656,18139.74,7610.916,-0.23528125356416
3,53,48,11,18,1,15,"Client 0011",18,"M","Blida","Premium","Product 048","Sports",27799.66,5750.9,22048.76,79.31,2023-02-22,2023,2,"février",22,"mercredi","Store South","Constantine",600,27799.66,4169.949,23629.711,5750.9,17878.811,-0.320942059920443
3,581,12,270,1656,1,0,"Client 0270",54,"F","Oran","Standard","Product 012","Sports",4326.53,9151.69,-4825.16,-111.52,2024-08-03,2024,8,"août",3,"samedi","Store South","Constantine",600,4326.53,0,4326.53,9151.69,-4825.16,-1.10055965948162
3,223,29,252,119,1,0,"Client 0252",43,"M","Blida","Standard","Product 029","Clothing",18101.51,10541.5,7560.01,41.76,2023-08-11,2023,8,"août",11,"vendredi","Store South","Constantine",600,18101.51,0,18101.51,10541.5,7560.01,-0.544215249635221
3,309,33,293,460,4,15,"Client 0293",65,"F","Blida","Standard","Product 033","Clothing",21835.99,9599.78,12236.21,56.04,2023-11-05,2023,11,"novembre",5,"dimanche","Store South","Constantine",600,87343.96,13101.594,74242.366,38399.12,35843.246,1.72320375203241
3,445,3,133,235,1,15,"Client 0133",30,"F","Oran","Economy","Product 003","Home",26041.1,1069.1,24972,95.89,2024-03-20,2024,3,"mars",20,"mercredi","Store South","Constantine",600,26041.1,3906.165,22134.935,1069.1,21065.835,-0.381313129175902
3,533,3,285,1840,3,0,"Client 0285",49,"M","Blida","Economy","Product 003","Home",26041.1,1069.1,24972,95.89,2024-06-16,2024,6,"juin",16,"dimanche","Store South","Constantine",600,78123.3,0,78123.3,3207.3,74916,1.87994706025375
3,725,9,189,1748,2,5,"Client 0189",30,"F","Blida","Economy","Product 009","Food",6762.86,18014.27,-11251.41,-166.37,2024-12-25,2024,12,"décembre",25,"mercredi","Store South","Constantine",600,13525.72,676.286,12849.434,36028.54,-23179.106,-0.756336292474371
3,446,26,41,1092,5,15,"Client 0041",27,"F","Oran","Economy","Product 026","Food",19716.38,6908.93,12807.45,64.96,2024-03-21,2024,3,"mars",21,"jeudi","Store South","Constantine",600,98581.9,14787.285,83794.615,34544.65,49249.965,2.10900034357816
3,267,13,159,564,2,0,"Client 0159",29,"M","Alger","Standard","Product 013","Food",29459.03,13790.59,15668.44,53.19,2023-09-24,2023,9,"septembre",24,"dimanche","Store South","Constantine",600,58918.06,0,58918.06,27581.18,31336.88,1.10428510548079
3,446,49,162,1167,3,0,"Client 0162",40,"F","Annaba","Standard","Product 049","Food",5361.36,10372.93,-5011.57,-93.48,2024-03-21,2024,3,"mars",21,"jeudi","Store South","Constantine",600,16084.08,0,16084.08,31118.79,-15034.71,-0.625695288281841
3,137,17,294,1729,1,5,"Client 0294",34,"F","Oran","Standard","Product 017","Food",18301.26,1606.83,16694.43,91.22,2023-05-17,2023,5,"mai",17,"mercredi","Store South","Constantine",600,18301.26,915.063,17386.197,1606.83,15779.367,-0.573105337957706
3,312,42,100,1441,3,0,"Client 0100",57,"M","Alger","Premium","Product 042","Sports",28621.68,13115.71,15505.97,54.18,2023-11-08,2023,11,"novembre",8,"mercredi","Store South","Constantine",600,85865.04,0,85865.04,39347.13,46517.91,2.19262074627611
